kg_datasetrecord_dr_2717a99d202914112fdf	has_repeat_unit	kg_repeatunit_ru_55801e08527b020f2b58
kg_datasetrecord_dr_5dbdfa3870bf3e4f211c	has_repeat_unit	kg_repeatunit_ru_64cb98362b66327acfbe
kg_datasetrecord_dr_c1d1d055143a116e70a2	has_repeat_unit	kg_repeatunit_ru_50993c9374acee859b20
kg_datasetrecord_dr_900175ddc80943a43c8e	has_repeat_unit	kg_repeatunit_ru_ae7d9c02be5600c19e4b
kg_datasetrecord_dr_ae55939af7d139a0bcdd	has_repeat_unit	kg_repeatunit_ru_9083c4a6d7d49c46ccf6
kg_datasetrecord_dr_a08dd09a59e5b449efe0	has_repeat_unit	kg_repeatunit_ru_34b0ea522b3ecc31665a
kg_datasetrecord_dr_5c43415ffccf859e846c	has_repeat_unit	kg_repeatunit_ru_61a58f8f30c07d062a97
kg_datasetrecord_dr_e1a6231b8ea884a82b5c	has_repeat_unit	kg_repeatunit_ru_5cace2f546aaa090377d
kg_datasetrecord_dr_683b6156fc61974245da	has_repeat_unit	kg_repeatunit_ru_c550ec25c5578d8718b5
kg_datasetrecord_dr_8a35467d5b69a87f921b	has_repeat_unit	kg_repeatunit_ru_a62c3ecc739a19312bb2
kg_datasetrecord_dr_800b88e15670e27b494b	has_repeat_unit	kg_repeatunit_ru_4b85d438d40e3e00b727
kg_datasetrecord_dr_56a2cfd34c53b39945a1	has_repeat_unit	kg_repeatunit_ru_16a107997e062757591e
kg_datasetrecord_dr_29bfd74fe3abad015da4	has_repeat_unit	kg_repeatunit_ru_fa7cbd962c5eb9b885a8
kg_datasetrecord_dr_986f30810934bfc86a20	has_repeat_unit	kg_repeatunit_ru_8892789e3c4f3ef0e7a6
kg_datasetrecord_dr_cfd3468cbeb3ae49b3f9	has_repeat_unit	kg_repeatunit_ru_3344f392efecfdbfc338
kg_datasetrecord_dr_e4eb57b285d6b8c0d79e	has_repeat_unit	kg_repeatunit_ru_1e8ef1ee7da39ada7ea7
kg_datasetrecord_dr_a0585a1744e4c9487fa9	has_repeat_unit	kg_repeatunit_ru_d550ef2d6ea98621c209
kg_datasetrecord_dr_38424e4155f573e386d9	has_repeat_unit	kg_repeatunit_ru_2c78acae52acf2bc6f01
kg_datasetrecord_dr_eb0160104bb27c2bcaeb	has_repeat_unit	kg_repeatunit_ru_01cd465ce1c51a70fc56
